2025 05 12 09 31 01 19.530 1.510 NAN
2025 05 12 09 32 00 19.540 1.500 NAN
2025 05 12 09 33 00 19.550 1.510 NAN
2025 05 12 09 34 01 19.560 1.520 NAN
2025 05 12 09 35 00 19.560 1.500 NAN
2025 05 12 09 36 01 19.560 1.500 NAN
2025 05 12 09 37 01 19.550 1.520 NAN
2025 05 12 09 38 01 19.530 1.500 NAN
2025 05 12 09 39 00 19.510 1.510 NAN
2025 05 12 09 40 01 19.490 1.520 NAN
2025 05 12 09 41 01 19.470 1.490 NAN
2025 05 12 09 42 00 19.460 1.480 NAN
2025 05 12 09 43 00 19.440 1.450 NAN
2025 05 12 09 44 01 19.420 1.480 NAN
